id;start_session;stop_session;sex;service_category;customer_category;number_person;assesment
8295;2022-11-13 12:31:41;2022-11-13 12:32:24;Male;info;individual;0;2
426;2022-11-13 12:32:24;2022-11-13 14:08:33;Female;med_service;individual;5;1
3620;2022-11-13 14:08:33;2022-11-13 14:09:20;Female;med_service;individual;1;3
9763;2022-11-13 14:09:20;2022-11-13 16:27:09;Male;med_service;The business;28;1
401;2022-11-13 16:27:09;2022-11-13 16:36:03;Female;med_service;individual;3;2
5325;2022-11-13 16:36:03;2022-11-13 16:39:22;Male;med_service;individual;4;4
4909;2022-11-13 16:39:22;2022-11-13 16:42:18;Female;med_service;individual;2;2
5438;2022-11-13 16:42:18;2022-11-13 16:53:43;Female;med_service;individual;5;2
4670;2022-11-13 16:53:43;2022-11-13 17:01:41;Male;med_service;individual;3;4
993;2022-11-13 17:01:41;2022-11-13 17:06:23;Male;med_service;individual;2;4
4204;2022-11-13 17:06:23;2022-11-13 17:10:18;Male;med_service;individual;1;3
9412;2022-11-13 17:10:18;2022-11-13 18:19:43;Female;med_service;individual;5;5
1291;2022-11-14 09:14:25;2022-11-14 09:20:51;Female;med_service;individual;3;2
4956;2022-11-14 13:16:10;2022-11-14 14:09:49;Male;med_service;individual;4;5
7468;2022-11-14 13:16:10;2022-11-14 21:05:25;Female;med_service;The business;37;3
2589;2022-11-14 14:09:49;2022-11-14 14:17:31;Female;med_service;individual;2;2
5512;2022-11-14 14:17:31;2022-11-14 14:19:35;Female;med_service;individual;2;5
1135;2022-11-14 14:19:35;2022-11-14 14:20:37;Male;info;individual;0;1
7963;2022-11-14 14:20:37;2022-11-14 14:20:39;Male;med_service;individual;1;4
4868;2022-11-14 14:20:39;2022-11-14 14:21:23;Female;med_service;individual;2;3
3894;2022-11-14 14:21:23;2022-11-14 14:29:03;Male;med_service;individual;5;4
3268;2022-11-14 14:29:03;2022-11-14 14:29:18;Female;med_service;individual;3;5
8489;2022-11-14 14:29:18;2022-11-14 14:43:39;Male;med_service;individual;5;3
3507;2022-11-14 14:29:18;2022-11-14 15:05:42;Female;med_service;individual;2;2
4415;2022-11-14 15:05:42;2022-11-14 15:06:05;Male;med_service;individual;3;3
2161;2022-11-14 15:06:05;2022-11-14 15:14:53;Male;med_service;individual;3;1
505;2022-11-14 15:14:53;2022-11-14 15:20:49;Female;med_service;individual;1;2
8292;2022-11-14 15:20:49;2022-11-14 15:32:04;Female;med_service;individual;1;3
588;2022-11-14 15:32:04;2022-11-14 15:37:35;Female;med_service;individual;3;1
6627;2022-11-14 21:38:09;2022-11-14 21:45:54;Male;med_service;individual;4;5
1958;2022-11-15 02:46:30;2022-11-15 03:03:01;Female;med_service;individual;5;2
6188;2022-11-15 03:03:01;2022-11-15 03:30:41;Female;med_service;individual;5;5
1300;2022-11-15 03:30:41;2022-11-15 04:51:40;Female;med_service;individual;4;3
8676;2022-11-15 03:30:41;2022-11-16 01:00:07;Male;med_service;The business;35;1
177;2022-11-15 04:51:40;2022-11-15 05:02:50;Female;med_service;individual;5;1
5893;2022-11-15 05:02:50;2022-11-15 05:17:56;Male;med_service;individual;3;3
7069;2022-11-15 05:17:56;2022-11-15 05:20:39;Male;med_service;individual;5;2
2115;2022-11-15 05:20:39;2022-11-15 05:23:41;Male;info;individual;-1;5
530;2022-11-15 05:23:41;2022-11-15 06:07:30;Male;med_service;individual;3;3
4329;2022-11-15 06:07:30;2022-11-15 06:08:24;Male;med_service;individual;4;2
1403;2022-11-15 06:07:30;2022-11-15 14:04:28;Female;med_service;The business;44;5
2913;2022-11-15 06:08:24;2022-11-15 06:18:37;Male;med_service;individual;5;5
9395;2022-11-15 06:18:37;2022-11-15 06:19:23;Female;med_service;individual;-1;3
6292;2022-11-15 14:04:28;2022-11-15 14:07:23;Female;med_service;individual;5;5
3674;2022-11-15 14:07:23;2022-11-15 14:11:42;Male;med_service;individual;4;3
8071;2022-11-15 14:11:42;2022-11-15 14:13:19;Male;med_service;individual;-1;2
5085;2022-11-15 14:13:19;2022-11-15 14:20:54;Female;med_service;individual;5;2
5329;2022-11-15 14:20:54;2022-11-15 14:24:11;Female;med_service;individual;5;1
5796;2022-11-15 14:24:11;2022-11-15 14:31:42;Female;info;individual;-1;3
2914;2022-11-15 14:31:42;2022-11-15 14:33:17;Female;med_service;individual;4;5
3599;2022-11-15 14:33:17;2022-11-15 14:38:48;Female;med_service;individual;-1;1
5146;2022-11-15 14:38:48;2022-11-15 14:48:05;Female;med_service;individual;1;2
5704;2022-11-15 14:48:05;2022-11-15 15:03:34;Male;med_service;individual;4;4
8105;2022-11-15 15:03:34;2022-11-15 15:08:08;Male;med_service;individual;2;5
4949;2022-11-15 15:08:08;2022-11-15 15:11:58;Female;med_service;individual;2;3
9613;2022-11-15 15:11:58;2022-11-15 15:50:30;Female;med_service;individual;4;3
6307;2022-11-15 15:50:30;2022-11-15 15:52:18;Female;info;individual;0;2
3295;2022-11-15 15:50:30;2022-11-15 15:54:22;Female;med_service;individual;3;5
1018;2022-11-15 15:54:22;2022-11-15 15:56:54;Male;med_service;individual;3;3
909;2022-11-15 15:54:22;2022-11-15 16:29:08;Female;med_service;individual;3;3
7379;2022-11-16 01:00:07;2022-11-16 01:08:38;Female;med_service;individual;4;5
2496;2022-11-16 01:08:38;2022-11-16 01:18:30;Male;med_service;individual;4;4
5832;2022-11-16 01:18:30;2022-11-16 02:05:03;Female;med_service;individual;4;3
9029;2022-11-16 02:05:03;2022-11-16 02:46:32;Male;med_service;individual;5;3
3689;2022-11-16 02:46:32;2022-11-16 02:47:22;Male;med_service;individual;3;3
3081;2022-11-16 02:46:32;2022-11-16 03:39:01;Female;med_service;individual;5;2
8665;2022-11-16 03:39:01;2022-11-16 03:40:56;Female;med_service;individual;5;4
328;2022-11-16 03:40:56;2022-11-16 03:41:14;Female;info;individual;0;3
4580;2022-11-16 03:40:56;2022-11-16 04:56:32;Female;med_service;The business;28;4
9468;2022-11-16 04:56:32;2022-11-16 04:57:27;Male;med_service;individual;2;3
3090;2022-11-16 04:57:27;2022-11-16 05:24:39;Female;med_service;individual;4;5
4453;2022-11-16 05:24:39;2022-11-16 05:27:57;Male;med_service;individual;3;3
2096;2022-11-16 05:24:39;2022-11-16 10:32:56;Male;med_service;The business;33;5
2103;2022-11-16 05:27:57;2022-11-16 05:33:47;Female;med_service;individual;-1;2
9164;2022-11-16 05:27:57;2022-11-16 05:50:24;Female;med_service;individual;5;1
8073;2022-11-16 05:50:24;2022-11-16 05:59:47;Female;med_service;individual;2;2
3985;2022-11-16 05:59:47;2022-11-16 06:05:40;Female;med_service;individual;5;2
5166;2022-11-16 10:32:56;2022-11-16 10:32:57;Male;med_service;individual;1;3
7780;2022-11-16 10:32:57;2022-11-16 10:35:25;Male;med_service;individual;3;4
5081;2022-11-16 10:35:25;2022-11-16 10:41:33;Female;med_service;The business;43;1
1142;2022-11-16 10:41:33;2022-11-16 10:41:44;Female;info;individual;-1;5
9714;2022-11-16 10:41:44;2022-11-16 11:00:09;Female;med_service;individual;5;4
6876;2022-11-16 11:00:09;2022-11-16 11:32:10;Female;med_service;individual;4;3
2322;2022-11-16 11:32:10;2022-11-16 11:38:45;Female;info;individual;0;3
2062;2022-11-16 11:38:45;2022-11-16 11:41:39;Female;med_service;individual;2;1
253;2022-11-16 11:41:39;2022-11-16 11:51:08;Male;med_service;individual;4;1
9261;2022-11-16 11:51:08;2022-11-16 11:54:26;Female;med_service;individual;1;4
3445;2022-11-16 11:54:26;2022-11-16 11:58:54;Male;info;individual;0;5
9781;2022-11-16 11:58:54;2022-11-16 11:59:35;Male;med_service;individual;2;1
293;2022-11-16 11:59:35;2022-11-16 12:04:46;Male;med_service;individual;4;1
4216;2022-11-16 12:04:46;2022-11-16 12:07:50;Male;med_service;individual;2;5
9522;2022-11-16 12:07:50;2022-11-16 12:20:23;Male;med_service;individual;5;2
9087;2022-11-16 12:20:23;2022-11-16 12:21:30;Male;med_service;individual;2;1
1384;2022-11-16 12:21:30;2022-11-16 12:24:21;Female;info;individual;0;4
6683;2022-11-16 12:24:21;2022-11-16 12:27:15;Female;med_service;individual;1;2
4694;2022-11-16 12:27:15;2022-11-16 13:03:56;Male;med_service;individual;5;3
7322;2022-11-16 13:03:56;2022-11-16 13:04:33;Female;med_service;individual;3;4
9670;2022-11-16 13:04:33;2022-11-16 13:14:19;Female;med_service;individual;1;2
327;2022-11-16 13:14:19;2022-11-16 13:15:41;Male;info;individual;0;2
70;2022-11-16 13:15:41;2022-11-16 13:20:19;Male;info;individual;0;2
8152;2022-11-16 13:20:19;2022-11-16 13:37:42;Male;med_service;individual;2;2
2146;2022-11-16 13:37:42;2022-11-16 13:43:23;Female;med_service;individual;2;4
7170;2022-11-16 13:43:23;2022-11-16 13:55:16;Male;med_service;individual;4;2
6046;2022-11-16 13:55:16;2022-11-16 14:03:05;Female;med_service;individual;2;4
860;2022-11-16 14:03:05;2022-11-16 14:03:16;Female;info;individual;0;5
5281;2022-11-16 14:03:05;2022-11-16 14:46:33;Female;med_service;individual;5;5
4679;2022-11-16 14:46:33;2022-11-16 14:46:55;Female;med_service;individual;5;1
401;2022-11-16 14:46:55;2022-11-16 15:00:14;Male;med_service;individual;5;2
2680;2022-11-16 15:00:14;2022-11-16 15:03:19;Female;med_service;individual;1;2
8808;2022-11-16 15:03:19;2022-11-16 15:07:02;Male;med_service;individual;-1;2
3854;2022-11-16 15:03:19;2022-11-16 15:25:10;Male;med_service;individual;2;5
9389;2022-11-16 15:25:10;2022-11-16 15:35:33;Male;med_service;individual;2;2
1765;2022-11-16 15:35:33;2022-11-16 15:36:19;Male;med_service;individual;2;1
3297;2022-11-16 15:36:19;2022-11-16 16:00:10;Male;med_service;individual;5;1
4942;2022-11-16 16:00:10;2022-11-16 16:22:59;Male;med_service;individual;5;3
7572;2022-11-16 16:22:59;2022-11-16 20:06:07;Female;med_service;The business;29;4
4916;2022-11-16 20:06:07;2022-11-16 20:37:05;Female;med_service;individual;4;1
4440;2022-11-16 20:37:05;2022-11-16 20:59:59;Female;med_service;individual;2;1
3592;2022-11-16 20:59:59;2022-11-16 21:19:08;Male;med_service;individual;5;2
9056;2022-11-16 21:19:08;2022-11-16 21:23:44;Female;med_service;individual;1;4
782;2022-11-16 21:23:44;2022-11-16 21:27:03;Male;med_service;individual;-1;2
3015;2022-11-16 21:27:03;2022-11-16 21:29:34;Female;med_service;individual;4;3
2751;2022-11-16 21:29:34;2022-11-16 21:49:30;Male;med_service;individual;4;4
5097;2022-11-16 21:29:34;2022-11-16 22:32:20;Female;med_service;individual;4;1
8389;2022-11-16 22:32:20;2022-11-16 22:34:54;Male;med_service;individual;-1;4
7455;2022-11-16 22:34:54;2022-11-17 01:19:35;Female;med_service;The business;37;2
2325;2022-11-17 01:19:35;2022-11-17 02:24:26;Male;med_service;individual;3;4
577;2022-11-17 02:24:26;2022-11-17 02:45:18;Female;med_service;individual;3;3
7983;2022-11-17 02:24:26;2022-11-17 05:42:46;Female;med_service;The business;39;2
2614;2022-11-17 02:24:26;2022-11-17 12:08:46;Female;med_service;The business;47;5
5836;2022-11-17 02:45:18;2022-11-17 03:00:33;Male;med_service;individual;5;2
2604;2022-11-17 03:00:33;2022-11-17 03:08:57;Male;med_service;individual;4;5
9338;2022-11-17 05:42:46;2022-11-17 05:52:32;Male;med_service;individual;4;4
9306;2022-11-17 05:52:32;2022-11-17 05:53:21;Male;med_service;individual;3;2
7463;2022-11-17 05:53:21;2022-11-17 06:03:45;Female;info;individual;0;4
9857;2022-11-17 06:03:45;2022-11-17 06:03:59;Female;med_service;individual;-1;1
6304;2022-11-17 06:03:59;2022-11-17 08:39:37;Female;med_service;The business;42;5
7439;2022-11-17 08:39:37;2022-11-17 08:46:03;Male;med_service;individual;3;1
7847;2022-11-17 12:08:46;2022-11-17 12:13:31;Female;med_service;individual;1;3
4392;2022-11-17 12:13:31;2022-11-17 12:26:31;Female;med_service;individual;4;1
8371;2022-11-17 12:26:31;2022-11-17 12:40:25;Female;med_service;individual;2;1
9479;2022-11-17 12:40:25;2022-11-17 12:54:22;Male;med_service;individual;3;4
3827;2022-11-17 12:54:22;2022-11-17 12:56:53;Male;med_service;individual;2;5
1076;2022-11-17 12:56:53;2022-11-17 13:03:17;Male;med_service;individual;2;2
3323;2022-11-17 13:03:17;2022-11-17 13:09:11;Male;med_service;individual;1;3
6837;2022-11-17 13:09:11;2022-11-17 13:12:00;Female;med_service;individual;1;4
6681;2022-11-17 13:12:00;2022-11-17 13:13:06;Male;info;individual;-1;2
7492;2022-11-17 13:13:06;2022-11-17 13:15:37;Female;med_service;individual;5;3
3137;2022-11-17 13:15:37;2022-11-17 13:45:47;Male;med_service;individual;3;3
9214;2022-11-17 13:45:47;2022-11-17 13:56:34;Female;info;individual;-1;5
2854;2022-11-17 13:56:34;2022-11-17 13:58:21;Female;med_service;individual;2;5
2054;2022-11-17 13:58:21;2022-11-17 14:46:54;Female;med_service;individual;5;5
7702;2022-11-17 14:46:54;2022-11-17 14:54:39;Male;med_service;individual;3;2
892;2022-11-17 14:54:39;2022-11-17 14:58:01;Female;med_service;individual;1;2
6919;2022-11-17 14:58:01;2022-11-17 15:07:13;Female;med_service;individual;2;1
3855;2022-11-17 15:07:13;2022-11-17 15:09:32;Male;med_service;individual;-1;3
5818;2022-11-17 15:09:32;2022-11-17 15:11:31;Male;med_service;individual;2;3
9060;2022-11-17 15:11:31;2022-11-17 15:25:26;Male;med_service;individual;4;2
9052;2022-11-17 15:25:26;2022-11-17 15:37:28;Female;med_service;individual;5;1
5318;2022-11-17 15:37:28;2022-11-17 16:28:13;Male;med_service;individual;4;3
6394;2022-11-17 16:28:13;2022-11-17 16:38:14;Female;med_service;individual;4;1
7659;2022-11-17 16:38:14;2022-11-17 16:49:33;Male;med_service;individual;5;1
1568;2022-11-17 16:49:33;2022-11-17 16:50:06;Male;med_service;individual;5;3
6404;2022-11-17 16:50:06;2022-11-17 16:55:36;Male;med_service;individual;4;2
9167;2022-11-17 16:55:36;2022-11-17 17:02:33;Male;med_service;individual;3;4
6886;2022-11-17 17:02:33;2022-11-17 17:02:40;Male;med_service;individual;4;2
2197;2022-11-17 17:02:40;2022-11-17 17:04:19;Male;info;individual;-1;4
57;2022-11-17 17:04:19;2022-11-17 17:10:39;Female;med_service;individual;4;1
4765;2022-11-17 17:10:39;2022-11-17 17:14:29;Female;med_service;individual;5;1
2565;2022-11-17 17:14:29;2022-11-17 17:21:29;Female;med_service;individual;1;2
4907;2022-11-17 17:21:29;2022-11-17 17:23:34;Female;med_service;individual;1;5
9589;2022-11-17 17:23:34;2022-11-17 17:34:09;Female;med_service;individual;3;3
8826;2022-11-17 17:34:09;2022-11-17 17:47:53;Female;med_service;individual;3;2
7210;2022-11-17 17:47:53;2022-11-17 17:57:28;Female;med_service;individual;-1;5
4923;2022-11-17 17:57:28;2022-11-17 18:04:55;Male;med_service;individual;5;2
5046;2022-11-17 18:04:55;2022-11-17 18:07:27;Male;med_service;individual;2;5
4906;2022-11-17 18:07:27;2022-11-17 18:11:10;Male;info;individual;0;3
5063;2022-11-17 18:07:27;2022-11-17 19:27:01;Male;med_service;The business;40;5
7658;2022-11-17 19:27:01;2022-11-17 19:42:11;Female;med_service;individual;5;3
6237;2022-11-17 19:27:01;2022-11-18 02:45:59;Female;med_service;The business;48;5
8426;2022-11-17 19:42:11;2022-11-17 22:08:12;Female;med_service;The business;35;5
2054;2022-11-18 02:45:59;2022-11-18 03:12:05;Female;med_service;individual;5;3
3802;2022-11-18 03:12:05;2022-11-18 03:42:27;Male;med_service;individual;5;2
7997;2022-11-18 03:42:27;2022-11-18 03:42:30;Female;med_service;individual;2;2
3909;2022-11-18 03:42:30;2022-11-18 03:55:41;Male;med_service;individual;2;4
5667;2022-11-18 03:55:41;2022-11-18 03:58:47;Male;info;individual;0;2
8247;2022-11-18 03:58:47;2022-11-18 04:10:50;Male;med_service;individual;3;5
2245;2022-11-18 04:10:50;2022-11-18 04:13:43;Male;med_service;individual;2;2
9600;2022-11-18 04:13:43;2022-11-18 04:15:50;Female;med_service;individual;1;4
4250;2022-11-18 04:15:50;2022-11-18 04:16:20;Female;med_service;individual;1;4
4643;2022-11-18 04:16:20;2022-11-18 04:35:52;Male;med_service;individual;5;1
8373;2022-11-18 04:35:52;2022-11-18 06:00:41;Female;med_service;individual;5;1
6857;2022-11-18 06:00:41;2022-11-18 06:05:17;Female;med_service;individual;2;1
514;2022-11-18 06:05:17;2022-11-18 06:05:54;Male;med_service;individual;-1;5
966;2022-11-18 06:05:54;2022-11-18 06:16:32;Male;med_service;individual;2;4
8522;2022-11-18 06:16:32;2022-11-18 06:22:00;Female;med_service;individual;1;1
7802;2022-11-18 06:22:00;2022-11-18 06:22:10;Male;med_service;individual;2;5
6138;2022-11-18 06:22:10;2022-11-18 06:25:02;Male;med_service;individual;2;1
6222;2022-11-18 06:25:02;2022-11-18 06:34:09;Female;med_service;individual;4;4
3118;2022-11-18 06:34:09;2022-11-18 06:46:06;Female;med_service;individual;5;1
3901;2022-11-18 06:46:06;2022-11-18 07:06:34;Female;med_service;individual;2;1
9327;2022-11-18 07:06:34;2022-11-18 07:11:03;Male;med_service;individual;5;1
9784;2022-11-18 07:11:03;2022-11-18 07:26:51;Male;med_service;individual;3;1
2118;2022-11-18 07:26:51;2022-11-18 07:36:39;Male;med_service;individual;4;2
7440;2022-11-18 07:36:39;2022-11-18 07:49:24;Male;med_service;individual;4;5
1282;2022-11-18 07:49:24;2022-11-18 07:59:45;Female;med_service;individual;4;1
9704;2022-11-18 07:59:45;2022-11-18 12:20:25;Male;med_service;The business;48;4
9220;2022-11-18 12:20:25;2022-11-18 12:38:20;Male;med_service;individual;4;2
2165;2022-11-18 12:38:20;2022-11-18 12:39:19;Male;med_service;individual;-1;2
2195;2022-11-18 12:39:19;2022-11-18 12:44:46;Female;med_service;individual;1;2
522;2022-11-18 12:44:46;2022-11-18 12:47:50;Female;med_service;individual;4;3
9312;2022-11-18 12:47:50;2022-11-18 12:48:52;Male;med_service;individual;-1;4
7365;2022-11-18 12:47:50;2022-11-18 14:01:21;Female;med_service;The business;47;2
5070;2022-11-18 12:48:52;2022-11-18 12:49:23;Male;med_service;individual;5;5
9750;2022-11-18 14:01:21;2022-11-18 14:05:03;Female;med_service;The business;36;4
5525;2022-11-18 14:05:03;2022-11-18 14:05:12;Female;med_service;individual;3;1
5217;2022-11-18 14:05:12;2022-11-18 14:05:52;Female;info;individual;-1;1
19;2022-11-18 14:05:52;2022-11-18 14:06:39;Female;med_service;individual;4;2
5168;2022-11-18 14:06:39;2022-11-18 14:08:39;Male;info;individual;0;3
2128;2022-11-18 14:08:39;2022-11-18 14:50:29;Female;med_service;individual;4;4
2172;2022-11-18 14:50:29;2022-11-18 15:01:36;Male;med_service;individual;4;1
261;2022-11-18 14:50:29;2022-11-18 15:32:33;Female;med_service;individual;2;5
1902;2022-11-18 15:01:36;2022-11-18 17:16:41;Male;med_service;The business;23;5
3294;2022-11-18 15:32:33;2022-11-18 15:39:31;Male;med_service;individual;2;5
4926;2022-11-18 17:16:41;2022-11-18 17:23:21;Female;med_service;individual;3;2
759;2022-11-18 17:23:21;2022-11-18 17:30:30;Male;med_service;individual;3;5
8999;2022-11-18 17:30:30;2022-11-18 17:31:09;Female;med_service;individual;2;3
2940;2022-11-18 17:31:09;2022-11-18 17:38:28;Female;med_service;individual;3;3
7440;2022-11-18 17:38:28;2022-11-18 17:47:13;Female;info;individual;0;4
4635;2022-11-18 17:47:13;2022-11-18 17:50:05;Female;med_service;individual;2;1
7842;2022-11-18 17:50:05;2022-11-18 18:23:31;Male;med_service;individual;5;2
9565;2022-11-18 18:23:31;2022-11-18 18:33:34;Female;info;individual;-1;5
5845;2022-11-18 18:33:34;2022-11-18 18:41:53;Female;med_service;individual;3;4
6394;2022-11-18 18:41:53;2022-11-18 19:37:26;Male;med_service;individual;5;1
3660;2022-11-18 19:37:26;2022-11-18 19:40:42;Female;med_service;individual;1;3
9570;2022-11-18 19:37:26;2022-11-18 19:48:52;Male;med_service;individual;5;3
6274;2022-11-18 19:48:52;2022-11-18 19:54:37;Male;med_service;individual;2;4
9458;2022-11-18 19:54:37;2022-11-18 20:06:43;Male;med_service;The business;26;5
6429;2022-11-18 20:06:43;2022-11-18 20:20:32;Female;med_service;individual;5;1
8773;2022-11-18 20:20:32;2022-11-18 20:21:42;Male;med_service;individual;5;2
1843;2022-11-18 20:21:42;2022-11-18 20:37:00;Female;med_service;individual;5;5
7772;2022-11-18 20:37:00;2022-11-18 20:41:26;Female;med_service;individual;5;3
5585;2022-11-18 20:41:26;2022-11-18 20:42:23;Female;med_service;individual;4;5
3657;2022-11-18 20:42:23;2022-11-18 20:44:28;Female;med_service;individual;1;2
5122;2022-11-18 20:44:28;2022-11-18 22:19:32;Male;med_service;The business;49;5
7020;2022-11-18 22:19:32;2022-11-18 22:39:37;Female;med_service;individual;4;4
8220;2022-11-18 22:39:37;2022-11-18 22:47:01;Female;info;individual;0;4
5430;2022-11-18 22:47:01;2022-11-18 23:10:50;Female;med_service;individual;2;4
2573;2022-11-18 23:10:50;2022-11-18 23:18:32;Female;med_service;individual;4;1
416;2022-11-18 23:18:32;2022-11-18 23:30:52;Female;med_service;individual;3;5
1287;2022-11-18 23:30:52;2022-11-18 23:47:56;Male;med_service;individual;4;3
4658;2022-11-18 23:47:56;2022-11-18 23:59:20;Female;med_service;individual;2;1
1616;2022-11-18 23:59:20;2022-11-19 00:08:39;Female;med_service;individual;5;4
6756;2022-11-19 00:08:39;2022-11-19 00:37:04;Male;med_service;individual;4;3
